,Comune,Giorno,Tmin,Tmax,Prec,Tipo_Prec,Misura_Prec
6554,Trivigno,2021-01-01,2.2,9.2,0.3,pioggia,mm
6555,Trivigno,2021-01-02,3.4,8.6,9.6,pioggia,mm
6556,Trivigno,2021-01-03,3.0,7.0,9.3,pioggia,mm
6557,Trivigno,2021-01-04,1.9,9.3,4.1,pioggia,mm
6558,Trivigno,2021-01-05,2.3,7.6,2.1,pioggia,mm
6559,Trivigno,2021-01-06,3.9,9.7,13.3,pioggia,mm
6560,Trivigno,2021-01-07,4.1,8.6,7.2,pioggia,mm
6561,Trivigno,2021-01-08,2.7,12.2,10.3,pioggia,mm
6562,Trivigno,2021-01-09,2.9,5.4,12.5,pioggia,mm
6563,Trivigno,2021-01-10,3.0,11.5,29.7,pioggia,mm
6564,Trivigno,2021-01-11,2.5,5.0,2.1,pioggia,mm
6565,Trivigno,2021-01-12,1.4,2.9,0.0,pioggia,mm
6566,Trivigno,2021-01-13,1.6,9.0,0.0,pioggia,mm
6567,Trivigno,2021-01-14,0.1,9.8,0.0,pioggia,mm
6568,Trivigno,2021-01-15,-1.9,2.7,3.1,neve,cm
6569,Trivigno,2021-01-16,-2.5,1.5,1.3,neve,cm
6570,Trivigno,2021-01-17,-5.6,2.6,4.6,neve,cm
6571,Trivigno,2021-01-18,-3.2,1.1,3.1,neve,cm
6572,Trivigno,2021-01-19,-3.0,6.6,0.0,pioggia,mm
6573,Trivigno,2021-01-20,1.9,11.1,0.0,pioggia,mm
6574,Trivigno,2021-01-21,5.3,11.2,2.7,pioggia,mm
6575,Trivigno,2021-01-22,7.5,9.8,0.3,pioggia,mm
6576,Trivigno,2021-01-23,3.4,9.2,10.0,pioggia,mm
6577,Trivigno,2021-01-24,4.5,8.6,18.1,pioggia,mm
6578,Trivigno,2021-01-25,2.4,8.0,2.7,pioggia,mm
6579,Trivigno,2021-01-26,-1.8,6.8,5.5,neve,cm
6580,Trivigno,2021-01-27,-1.6,5.3,1.3,neve,cm
6581,Trivigno,2021-01-28,-2.2,9.6,0.0,pioggia,mm
6582,Trivigno,2021-01-29,3.7,13.2,0.5,pioggia,mm
6583,Trivigno,2021-01-30,6.9,14.7,0.0,pioggia,mm
6584,Trivigno,2021-01-31,5.0,9.7,8.4,pioggia,mm
6585,Trivigno,2021-02-01,4.5,11.2,4.3,pioggia,mm
6586,Trivigno,2021-02-02,4.7,9.8,6.2,pioggia,mm
6587,Trivigno,2021-02-03,2.8,15.2,0.0,pioggia,mm
6588,Trivigno,2021-02-04,7.9,17.5,0.0,pioggia,mm
6589,Trivigno,2021-02-05,7.7,18.9,0.0,pioggia,mm
6590,Trivigno,2021-02-06,11.4,19.8,0.0,pioggia,mm
6591,Trivigno,2021-02-07,8.3,19.5,7.7,pioggia,mm
6592,Trivigno,2021-02-08,6.6,10.5,7.3,pioggia,mm
6593,Trivigno,2021-02-09,4.6,9.5,11.1,pioggia,mm
6594,Trivigno,2021-02-10,6.5,12.9,21.2,pioggia,mm
6595,Trivigno,2021-02-11,4.6,12.7,2.7,pioggia,mm
6596,Trivigno,2021-02-12,1.2,5.5,0.2,pioggia,mm
6597,Trivigno,2021-02-13,-4.7,1.7,15.6,neve,cm
6598,Trivigno,2021-02-14,-5.9,-2.8,14.4,neve,cm
6599,Trivigno,2021-02-15,-4.6,-0.2,21.6,neve,cm
6600,Trivigno,2021-02-16,-4.9,5.4,0.0,pioggia,mm
6601,Trivigno,2021-02-17,-1.1,8.5,0.0,pioggia,mm
6602,Trivigno,2021-02-18,1.7,10.6,0.0,pioggia,mm
6603,Trivigno,2021-02-19,1.5,12.3,0.0,pioggia,mm
6604,Trivigno,2021-02-20,4.4,13.6,0.0,pioggia,mm
6605,Trivigno,2021-02-21,2.1,11.5,0.0,pioggia,mm
6606,Trivigno,2021-02-22,3.8,13.0,0.0,pioggia,mm
6607,Trivigno,2021-02-23,2.6,13.9,0.0,pioggia,mm
6608,Trivigno,2021-02-24,4.3,16.1,0.0,pioggia,mm
6609,Trivigno,2021-02-25,4.3,17.5,0.0,pioggia,mm
6610,Trivigno,2021-02-26,5.5,18.2,0.0,pioggia,mm
6611,Trivigno,2021-02-27,4.8,17.6,0.0,pioggia,mm
6612,Trivigno,2021-02-28,1.7,8.5,0.0,pioggia,mm
6613,Trivigno,2021-03-01,-1.3,11.9,0.0,pioggia,mm
6614,Trivigno,2021-03-02,0.4,10.2,0.0,pioggia,mm
6615,Trivigno,2021-03-03,0.7,13.8,0.0,pioggia,mm
6616,Trivigno,2021-03-04,2.1,14.5,0.0,pioggia,mm
6617,Trivigno,2021-03-05,1.5,11.2,0.0,pioggia,mm
6618,Trivigno,2021-03-06,3.5,11.6,0.5,pioggia,mm
6619,Trivigno,2021-03-07,1.8,11.2,1.1,pioggia,mm
6620,Trivigno,2021-03-08,4.5,11.4,6.7,pioggia,mm
6621,Trivigno,2021-03-09,5.2,12.7,20.4,pioggia,mm
6622,Trivigno,2021-03-10,2.4,5.9,19.0,pioggia,mm
6623,Trivigno,2021-03-11,1.2,11.9,0.6,pioggia,mm
6624,Trivigno,2021-03-12,4.5,14.9,0.0,pioggia,mm
6625,Trivigno,2021-03-13,6.7,14.6,0.0,pioggia,mm
6626,Trivigno,2021-03-14,4.3,13.1,2.8,pioggia,mm
6627,Trivigno,2021-03-15,-0.1,7.0,4.2,neve,cm
6628,Trivigno,2021-03-16,0.1,9.4,1.3,pioggia,mm
6629,Trivigno,2021-03-17,-0.4,6.7,2.6,neve,cm
6630,Trivigno,2021-03-18,-1.1,4.8,6.8,neve,cm
6631,Trivigno,2021-03-19,-1.5,5.2,5.0,neve,cm
6632,Trivigno,2021-03-20,-0.9,0.8,16.7,neve,cm
6633,Trivigno,2021-03-21,0.1,3.2,4.2,neve,cm
6634,Trivigno,2021-03-22,-0.5,4.3,1.2,neve,cm
6635,Trivigno,2021-03-23,-1.2,1.9,2.6,neve,cm
6636,Trivigno,2021-03-24,-1.2,5.2,0.0,pioggia,mm
6637,Trivigno,2021-03-25,1.4,8.4,0.0,pioggia,mm
6638,Trivigno,2021-03-26,0.7,15.0,0.0,pioggia,mm
6639,Trivigno,2021-03-27,4.2,16.7,0.0,pioggia,mm
6640,Trivigno,2021-03-28,5.1,16.7,0.0,pioggia,mm
6641,Trivigno,2021-03-29,5.6,15.8,0.0,pioggia,mm
6642,Trivigno,2021-03-30,4.3,14.6,0.0,pioggia,mm
6643,Trivigno,2021-03-31,5.8,14.1,0.0,pioggia,mm
6644,Trivigno,2021-04-01,5.3,18.4,0.0,pioggia,mm
6645,Trivigno,2021-04-02,8.1,20.0,0.0,pioggia,mm
6646,Trivigno,2021-04-03,8.7,15.6,3.9,pioggia,mm
6647,Trivigno,2021-04-04,2.2,8.7,2.7,pioggia,mm
6648,Trivigno,2021-04-05,-0.7,11.0,0.0,pioggia,mm
6649,Trivigno,2021-04-06,4.0,13.4,0.0,pioggia,mm
6650,Trivigno,2021-04-07,-1.5,8.7,7.1,neve,cm
6651,Trivigno,2021-04-08,-2.0,7.9,4.6,neve,cm
6652,Trivigno,2021-04-09,-0.6,13.2,0.0,pioggia,mm
6653,Trivigno,2021-04-10,1.9,15.3,0.0,pioggia,mm
6654,Trivigno,2021-04-11,6.1,14.2,0.9,pioggia,mm
6655,Trivigno,2021-04-12,8.1,18.7,5.9,pioggia,mm
6656,Trivigno,2021-04-13,5.7,13.1,8.4,pioggia,mm
6657,Trivigno,2021-04-14,2.3,7.2,0.0,pioggia,mm
6658,Trivigno,2021-04-15,-0.1,10.4,0.0,pioggia,mm
6659,Trivigno,2021-04-16,0.3,5.0,10.0,pioggia,mm
6660,Trivigno,2021-04-17,1.6,7.7,0.3,pioggia,mm
6661,Trivigno,2021-04-18,3.8,9.1,7.2,pioggia,mm
6662,Trivigno,2021-04-19,2.8,7.6,7.6,pioggia,mm
6663,Trivigno,2021-04-20,2.5,10.3,1.0,pioggia,mm
6664,Trivigno,2021-04-21,1.7,14.2,0.0,pioggia,mm
6665,Trivigno,2021-04-22,6.8,10.2,12.3,pioggia,mm
6666,Trivigno,2021-04-23,6.8,9.6,22.4,pioggia,mm
6667,Trivigno,2021-04-24,6.4,13.6,12.7,pioggia,mm
6668,Trivigno,2021-04-25,3.6,18.0,0.0,pioggia,mm
6669,Trivigno,2021-04-26,7.0,19.8,0.0,pioggia,mm
6670,Trivigno,2021-04-27,9.5,16.9,0.0,pioggia,mm
6671,Trivigno,2021-04-28,8.4,21.9,0.0,pioggia,mm
6672,Trivigno,2021-04-29,9.6,21.3,2.3,pioggia,mm
6673,Trivigno,2021-04-30,13.5,22.0,0.0,pioggia,mm
6674,Trivigno,2021-05-01,16.0,22.4,2.7,pioggia,mm
6675,Trivigno,2021-05-02,11.2,20.0,0.0,pioggia,mm
6676,Trivigno,2021-05-03,8.8,16.0,0.0,pioggia,mm
6677,Trivigno,2021-05-04,5.8,20.3,2.2,pioggia,mm
6678,Trivigno,2021-05-05,10.0,17.7,0.0,pioggia,mm
6679,Trivigno,2021-05-06,8.4,19.3,0.0,pioggia,mm
6680,Trivigno,2021-05-07,11.8,19.6,0.0,pioggia,mm
6681,Trivigno,2021-05-08,10.4,20.8,0.0,pioggia,mm
6682,Trivigno,2021-05-09,8.6,20.9,0.0,pioggia,mm
6683,Trivigno,2021-05-10,10.7,21.8,0.0,pioggia,mm
6684,Trivigno,2021-05-11,11.8,21.8,0.7,pioggia,mm
6685,Trivigno,2021-05-12,9.4,18.6,0.3,pioggia,mm
6686,Trivigno,2021-05-13,8.7,17.4,0.0,pioggia,mm
6687,Trivigno,2021-05-14,9.2,18.0,2.0,pioggia,mm
6688,Trivigno,2021-05-15,8.3,15.7,6.9,pioggia,mm
6689,Trivigno,2021-05-16,8.5,19.0,0.0,pioggia,mm
6690,Trivigno,2021-05-17,12.2,21.8,0.0,pioggia,mm
6691,Trivigno,2021-05-18,8.0,20.5,0.0,pioggia,mm
6692,Trivigno,2021-05-19,10.1,19.2,0.0,pioggia,mm
6693,Trivigno,2021-05-20,7.3,14.9,4.5,pioggia,mm
6694,Trivigno,2021-05-21,5.8,20.8,0.0,pioggia,mm
6695,Trivigno,2021-05-22,8.4,23.4,0.0,pioggia,mm
6696,Trivigno,2021-05-23,15.5,27.1,0.0,pioggia,mm
6697,Trivigno,2021-05-24,15.3,29.1,0.0,pioggia,mm
6698,Trivigno,2021-05-25,13.6,24.2,0.0,pioggia,mm
6699,Trivigno,2021-05-26,10.1,21.1,0.0,pioggia,mm
6700,Trivigno,2021-05-27,10.0,21.9,0.5,pioggia,mm
6701,Trivigno,2021-05-28,9.7,21.7,0.0,pioggia,mm
6702,Trivigno,2021-05-29,10.0,23.7,0.7,pioggia,mm
6703,Trivigno,2021-05-30,10.0,15.4,3.0,pioggia,mm
6704,Trivigno,2021-05-31,8.8,17.5,0.0,pioggia,mm
6705,Trivigno,2021-06-01,8.2,17.6,0.0,pioggia,mm
6706,Trivigno,2021-06-02,8.9,21.5,0.0,pioggia,mm
6707,Trivigno,2021-06-03,9.0,24.0,0.0,pioggia,mm
6708,Trivigno,2021-06-04,12.2,26.7,0.0,pioggia,mm
6709,Trivigno,2021-06-05,13.8,25.3,0.0,pioggia,mm
6710,Trivigno,2021-06-06,14.2,24.8,1.5,pioggia,mm
6711,Trivigno,2021-06-07,14.1,21.6,18.7,pioggia,mm
6712,Trivigno,2021-06-08,12.9,20.6,34.8,pioggia,mm
6713,Trivigno,2021-06-09,13.4,21.4,27.3,pioggia,mm
6714,Trivigno,2021-06-10,10.8,25.0,16.5,pioggia,mm
6715,Trivigno,2021-06-11,11.6,22.2,12.7,pioggia,mm
6716,Trivigno,2021-06-12,11.9,21.3,12.0,pioggia,mm
6717,Trivigno,2021-06-13,11.3,25.0,0.0,pioggia,mm
6718,Trivigno,2021-06-14,14.1,22.7,0.5,pioggia,mm
6719,Trivigno,2021-06-15,9.5,22.7,0.0,pioggia,mm
6720,Trivigno,2021-06-16,11.0,23.5,0.0,pioggia,mm
6721,Trivigno,2021-06-17,12.1,26.5,0.0,pioggia,mm
6722,Trivigno,2021-06-18,13.5,26.1,8.2,pioggia,mm
6723,Trivigno,2021-06-19,15.2,28.0,0.0,pioggia,mm
6724,Trivigno,2021-06-20,16.1,30.1,0.0,pioggia,mm
6725,Trivigno,2021-06-21,20.5,31.1,0.0,pioggia,mm
6726,Trivigno,2021-06-22,24.7,33.6,0.0,pioggia,mm
6727,Trivigno,2021-06-23,21.7,32.4,0.0,pioggia,mm
6728,Trivigno,2021-06-24,24.2,31.2,2.2,pioggia,mm
6729,Trivigno,2021-06-25,22.5,28.6,1.2,pioggia,mm
6730,Trivigno,2021-06-26,20.5,30.0,0.0,pioggia,mm
6731,Trivigno,2021-06-27,16.9,31.3,0.0,pioggia,mm
6732,Trivigno,2021-06-28,17.8,32.4,0.0,pioggia,mm
6733,Trivigno,2021-06-29,23.2,34.1,0.0,pioggia,mm
6734,Trivigno,2021-06-30,22.5,30.5,0.0,pioggia,mm
6735,Trivigno,2021-07-01,17.7,27.2,0.0,pioggia,mm
6736,Trivigno,2021-07-02,15.4,27.4,0.0,pioggia,mm
6737,Trivigno,2021-07-03,15.8,26.1,0.0,pioggia,mm
6738,Trivigno,2021-07-04,16.9,28.9,0.0,pioggia,mm
6739,Trivigno,2021-07-05,17.9,28.2,0.0,pioggia,mm
6740,Trivigno,2021-07-06,17.2,29.8,0.0,pioggia,mm
6741,Trivigno,2021-07-07,18.0,33.0,0.0,pioggia,mm
6742,Trivigno,2021-07-08,19.9,35.7,0.0,pioggia,mm
6743,Trivigno,2021-07-09,21.5,33.6,0.0,pioggia,mm
6744,Trivigno,2021-07-10,16.6,30.7,0.0,pioggia,mm
6745,Trivigno,2021-07-11,15.5,30.6,0.0,pioggia,mm
6746,Trivigno,2021-07-12,16.5,30.5,0.0,pioggia,mm
6747,Trivigno,2021-07-13,18.9,34.3,0.0,pioggia,mm
6748,Trivigno,2021-07-14,17.6,30.1,0.0,pioggia,mm
6749,Trivigno,2021-07-15,14.7,25.1,0.0,pioggia,mm
6750,Trivigno,2021-07-16,13.1,24.8,0.0,pioggia,mm
6751,Trivigno,2021-07-17,13.2,20.7,32.3,pioggia,mm
6752,Trivigno,2021-07-18,13.8,22.0,7.7,pioggia,mm
6753,Trivigno,2021-07-19,15.2,23.3,5.5,pioggia,mm
6754,Trivigno,2021-07-20,15.8,24.7,0.0,pioggia,mm
6755,Trivigno,2021-07-21,14.4,28.9,0.0,pioggia,mm
6756,Trivigno,2021-07-22,15.6,27.7,0.0,pioggia,mm
6757,Trivigno,2021-07-23,15.2,30.9,1.7,pioggia,mm
6758,Trivigno,2021-07-24,16.8,31.9,0.0,pioggia,mm
6759,Trivigno,2021-07-25,19.1,35.7,0.0,pioggia,mm
6760,Trivigno,2021-07-26,21.1,36.1,0.0,pioggia,mm
6761,Trivigno,2021-07-27,21.8,36.4,0.0,pioggia,mm
6762,Trivigno,2021-07-28,22.2,37.3,0.0,pioggia,mm
6763,Trivigno,2021-07-29,22.4,35.0,0.0,pioggia,mm
6764,Trivigno,2021-07-30,21.8,34.9,0.0,pioggia,mm
6765,Trivigno,2021-07-31,19.2,36.3,0.0,pioggia,mm
6766,Trivigno,2021-08-01,24.5,35.8,0.0,pioggia,mm
6767,Trivigno,2021-08-02,22.8,33.3,0.0,pioggia,mm
6768,Trivigno,2021-08-03,19.6,32.2,0.6,pioggia,mm
6769,Trivigno,2021-08-04,19.7,34.7,0.0,pioggia,mm
6770,Trivigno,2021-08-05,17.8,28.1,0.0,pioggia,mm
6771,Trivigno,2021-08-06,16.0,27.2,0.0,pioggia,mm
6772,Trivigno,2021-08-07,15.6,32.6,0.0,pioggia,mm
6773,Trivigno,2021-08-08,19.7,35.3,0.0,pioggia,mm
6774,Trivigno,2021-08-09,22.8,35.8,0.0,pioggia,mm
6775,Trivigno,2021-08-10,22.4,38.9,0.0,pioggia,mm
6776,Trivigno,2021-08-11,24.1,33.9,0.0,pioggia,mm
6777,Trivigno,2021-08-12,18.6,31.2,0.0,pioggia,mm
6778,Trivigno,2021-08-13,18.6,32.9,0.0,pioggia,mm
6779,Trivigno,2021-08-14,18.9,33.4,0.0,pioggia,mm
6780,Trivigno,2021-08-15,18.6,32.7,0.0,pioggia,mm
6781,Trivigno,2021-08-16,20.3,33.9,0.0,pioggia,mm
6782,Trivigno,2021-08-17,22.1,32.7,0.0,pioggia,mm
6783,Trivigno,2021-08-18,15.9,28.1,0.5,pioggia,mm
6784,Trivigno,2021-08-19,16.4,27.2,0.0,pioggia,mm
6785,Trivigno,2021-08-20,15.7,30.0,21.3,pioggia,mm
6786,Trivigno,2021-08-21,13.5,27.8,0.0,pioggia,mm
6787,Trivigno,2021-08-22,14.8,30.1,0.0,pioggia,mm
6788,Trivigno,2021-08-23,16.8,31.0,0.0,pioggia,mm
6789,Trivigno,2021-08-24,16.8,30.2,1.5,pioggia,mm
6790,Trivigno,2021-08-25,17.1,26.0,2.7,pioggia,mm
6791,Trivigno,2021-08-26,16.1,25.2,17.7,pioggia,mm
6792,Trivigno,2021-08-27,14.8,26.8,0.0,pioggia,mm
6793,Trivigno,2021-08-28,15.9,26.2,0.3,pioggia,mm
6794,Trivigno,2021-08-29,13.6,21.5,0.0,pioggia,mm
6795,Trivigno,2021-08-30,10.7,22.4,0.0,pioggia,mm
6796,Trivigno,2021-08-31,11.8,26.8,0.0,pioggia,mm
6797,Trivigno,2021-09-01,13.4,25.2,0.0,pioggia,mm
6798,Trivigno,2021-09-02,12.0,22.4,0.0,pioggia,mm
6799,Trivigno,2021-09-03,11.0,25.1,0.3,pioggia,mm
6800,Trivigno,2021-09-04,14.8,24.0,14.8,pioggia,mm
6801,Trivigno,2021-09-05,13.8,21.7,7.0,pioggia,mm
6802,Trivigno,2021-09-06,12.4,22.4,13.1,pioggia,mm
6803,Trivigno,2021-09-07,11.7,22.0,0.5,pioggia,mm
6804,Trivigno,2021-09-08,11.6,22.7,5.4,pioggia,mm
6805,Trivigno,2021-09-09,11.2,23.1,0.0,pioggia,mm
6806,Trivigno,2021-09-10,12.0,23.3,0.0,pioggia,mm
6807,Trivigno,2021-09-11,14.5,18.4,6.7,pioggia,mm
6808,Trivigno,2021-09-12,11.9,22.9,0.0,pioggia,mm
6809,Trivigno,2021-09-13,10.0,24.9,0.0,pioggia,mm
6810,Trivigno,2021-09-14,14.2,26.7,0.0,pioggia,mm
6811,Trivigno,2021-09-15,14.1,28.4,0.0,pioggia,mm
6812,Trivigno,2021-09-16,18.1,28.5,0.3,pioggia,mm
6813,Trivigno,2021-09-17,18.9,27.3,2.0,pioggia,mm
6814,Trivigno,2021-09-18,19.0,28.4,12.0,pioggia,mm
6815,Trivigno,2021-09-19,17.6,27.7,0.0,pioggia,mm
6816,Trivigno,2021-09-20,16.3,25.3,0.0,pioggia,mm
6817,Trivigno,2021-09-21,15.1,23.6,0.0,pioggia,mm
6818,Trivigno,2021-09-22,11.8,18.6,0.0,pioggia,mm
6819,Trivigno,2021-09-23,9.8,18.6,0.0,pioggia,mm
6820,Trivigno,2021-09-24,7.8,24.2,0.0,pioggia,mm
6821,Trivigno,2021-09-25,13.0,25.4,0.0,pioggia,mm
6822,Trivigno,2021-09-26,16.2,29.1,0.0,pioggia,mm
6823,Trivigno,2021-09-27,15.5,26.9,7.7,pioggia,mm
6824,Trivigno,2021-09-28,14.8,22.4,1.0,pioggia,mm
6825,Trivigno,2021-09-29,14.0,24.9,0.0,pioggia,mm
6826,Trivigno,2021-09-30,13.7,22.2,4.0,pioggia,mm
6827,Trivigno,2021-10-01,11.3,21.9,0.0,pioggia,mm
6828,Trivigno,2021-10-02,11.1,20.9,10.3,pioggia,mm
6829,Trivigno,2021-10-03,12.1,23.2,1.0,pioggia,mm
6830,Trivigno,2021-10-04,11.9,23.7,0.0,pioggia,mm
6831,Trivigno,2021-10-05,13.7,20.4,11.0,pioggia,mm
6832,Trivigno,2021-10-06,12.4,22.0,8.7,pioggia,mm
6833,Trivigno,2021-10-07,9.6,14.8,16.5,pioggia,mm
6834,Trivigno,2021-10-08,8.1,15.6,22.5,pioggia,mm
6835,Trivigno,2021-10-09,8.8,11.3,2.7,pioggia,mm
6836,Trivigno,2021-10-10,5.9,9.0,9.8,pioggia,mm
6837,Trivigno,2021-10-11,4.3,12.3,2.0,pioggia,mm
6838,Trivigno,2021-10-12,6.3,12.2,0.0,pioggia,mm
6839,Trivigno,2021-10-13,5.4,11.7,1.9,pioggia,mm
6840,Trivigno,2021-10-14,5.1,9.1,0.1,pioggia,mm
6841,Trivigno,2021-10-15,4.3,9.1,0.0,pioggia,mm
6842,Trivigno,2021-10-16,6.9,10.0,0.0,pioggia,mm
6843,Trivigno,2021-10-17,6.5,13.1,0.0,pioggia,mm
6844,Trivigno,2021-10-18,8.2,16.4,0.0,pioggia,mm
6845,Trivigno,2021-10-19,4.8,18.0,0.0,pioggia,mm
6846,Trivigno,2021-10-20,6.1,19.7,0.0,pioggia,mm
6847,Trivigno,2021-10-21,8.0,19.8,0.0,pioggia,mm
6848,Trivigno,2021-10-22,13.2,19.7,1.2,pioggia,mm
6849,Trivigno,2021-10-23,12.1,21.5,0.0,pioggia,mm
6850,Trivigno,2021-10-24,10.5,12.7,4.2,pioggia,mm
6851,Trivigno,2021-10-25,9.4,12.1,0.6,pioggia,mm
6852,Trivigno,2021-10-26,10.1,14.6,0.3,pioggia,mm
6853,Trivigno,2021-10-27,7.4,13.2,2.0,pioggia,mm
6854,Trivigno,2021-10-28,4.1,14.2,0.0,pioggia,mm
6855,Trivigno,2021-10-29,5.6,14.7,0.0,pioggia,mm
6856,Trivigno,2021-10-30,9.6,17.2,1.7,pioggia,mm
6857,Trivigno,2021-10-31,10.4,16.3,0.0,pioggia,mm
